source,target,time
491,119,55551600
196,205,55551600
360,491,55551600
491,381,55551600
1154,456,55551600
2979,456,55551600
456,1154,55551600
456,2979,55551600
491,1514,55551600
47,14,55638000
31,20,55638000
83,21,55638000
197,21,55638000
530,21,55638000
21,83,55638000
21,197,55638000
21,530,55638000
249,25,55638000
693,25,55638000
25,249,55638000
25,693,55638000
686,30,55638000
31,47,55638000
32,185,55638000
80,38,55638000
686,41,55638000
190,41,55638000
371,41,55638000
136,67,55638000
5342,67,55638000
67,136,55638000
67,5342,55638000
117,7600,55638000
160,952,55638000
743,329,55638000
2982,1040,55638000
1040,2982,55638000
223,2,55724400
2,223,55724400
7565,9,55724400
13,7565,55724400
2135,25,55724400
25,1155,55724400
25,2135,55724400
30,159,55724400
38,80,55724400
7565,41,55724400
220,71,55724400
71,349,55724400
959,220,55724400
304,220,55724400
220,959,55724400
220,304,55724400
491,1752,55724400
7565,5342,55724400
89,2,55810800
2,89,55810800
106,8,55810800
8,106,55810800
20,1042,55810800
24,70,55810800
490,41,55810800
2241,69,55810800
69,2241,55810800
371,80,55810800
154,89,55810800
89,154,55810800
1164,166,55810800
166,1164,55810800
205,172,55810800
172,205,55810800
878,177,55810800
205,857,55810800
1334,225,55810800
5392,878,55810800
878,5392,55810800
1033,7,55897200
7,1033,55897200
7,2981,55897200
18,220,55897200
70,24,55897200
2979,41,55897200
80,371,55897200
89,160,55897200
7482,177,55897200
177,7482,55897200
857,205,55897200
1041,205,55897200
205,1041,55897200
1153,7,55983600
7603,14,55983600
16,21,55983600
42,30,55983600
30,42,55983600
30,1517,55983600
320,33,55983600
137,33,55983600
33,41,55983600
33,320,55983600
33,137,55983600
62,42,55983600
42,62,55983600
90,78,55983600
78,90,55983600
160,89,55983600
154,90,55983600
90,154,55983600
1781,137,55983600
2245,137,55983600
137,1781,55983600
137,2245,55983600
285,151,55983600
154,7411,55983600
2983,194,55983600
194,2983,55983600
878,509,55983600
509,878,55983600
2245,1781,55983600
1781,2245,55983600
1,1337,56070000
133,8,56070000
2921,8,56070000
1041,8,56070000
8,2921,56070000
8,133,56070000
8,1041,56070000
9,1163,56070000
62,10,56070000
10,62,56070000
18,1130,56070000
295,21,56070000
21,157,56070000
103,22,56070000
2977,31,56070000
31,2977,56070000
154,41,56070000
1337,43,56070000
43,1337,56070000
43,5392,56070000
177,52,56070000
205,62,56070000
77,268,56070000
946,89,56070000
89,587,56070000
89,946,56070000
2985,92,56070000
92,2985,56070000
223,268,56070000
225,1334,56070000
1039,268,56070000
1336,1,56156400
30,1,56156400
1163,9,56156400
9,549,56156400
22,10,56156400
10,22,56156400
154,11,56156400
14,268,56156400
90,22,56156400
42,22,56156400
22,42,56156400
24,549,56156400
1336,30,56156400
30,1336,56156400
40,268,56156400
80,268,56156400
145,7588,56156400
2246,166,56156400
587,177,56156400
177,587,56156400
177,7588,56156400
241,217,56156400
217,241,56156400
1916,268,56156400
2634,268,56156400
285,7588,56156400
1153,317,56156400
1221,7552,56156400
2,268,56242800
67,4,56242800
4,67,56242800
2987,7,56242800
7,2987,56242800
70,20,56242800
198,20,56242800
20,198,56242800
122,22,56242800
2970,30,56242800
30,2970,56242800
67,32,56242800
32,67,56242800
5415,41,56242800
51,166,56242800
122,89,56242800
89,945,56242800
585,103,56242800
103,585,56242800
113,268,56242800
122,159,56242800
122,198,56242800
329,142,56242800
142,329,56242800
952,160,56242800
198,177,56242800
1153,7411,56242800
1,89,56329200
178,4,56329200
4,178,56329200
18,594,56329200
2239,22,56329200
22,2239,56329200
67,24,56329200
24,67,56329200
51,41,56329200
67,41,56329200
1041,41,56329200
135,43,56329200
67,43,56329200
85,43,56329200
43,67,56329200
43,85,56329200
266,52,56329200
52,266,56329200
1456,66,56329200
453,67,56329200
67,453,56329200
945,89,56329200
2242,136,56329200
136,2242,56329200
350,193,56329200
506,205,56329200
218,1339,56329200
285,960,56329200
5342,1789,56329200
1789,5342,56329200
7500,7482,56329200
7482,7500,56329200
2,137,56415600
743,7,56415600
7,743,56415600
37,20,56415600
20,37,56415600
350,21,56415600
66,1456,56415600
89,122,56415600
159,122,56415600
135,176,56415600
2988,177,56415600
177,2988,56415600
1339,218,56415600
960,285,56415600
1,1336,56502000
2,7500,56502000
2,7482,56502000
1516,7,56502000
7,1516,56502000
43,30,56502000
30,43,56502000
30,41,56502000
519,89,56502000
89,519,56502000
295,153,56502000
153,295,56502000
166,2246,56502000
521,177,56502000
1157,548,56502000
548,1157,56502000
5342,1790,56502000
1790,5342,56502000
1520,1,56588400
18,2247,56588400
159,24,56588400
24,159,56588400
26,5342,56588400
1520,38,56588400
136,41,56588400
166,62,56588400
1165,62,56588400
62,1165,56588400
67,2247,56588400
70,427,56588400
70,149,56588400
742,71,56588400
506,177,56588400
177,506,56588400
285,2984,56588400
2208,410,56588400
742,410,56588400
410,2208,56588400
787,587,56588400
587,787,56588400
1,1043,56674800
1,554,56674800
1782,7,56674800
7,1782,56674800
2992,9,56674800
9,2992,56674800
15,70,56674800
21,71,56674800
37,1076,56674800
7565,62,56674800
62,205,56674800
203,89,56674800
193,110,56674800
640,149,56674800
149,640,56674800
1163,177,56674800
177,1163,56674800
2984,285,56674800
159,4,56761200
4,159,56761200
1076,37,56761200
153,42,56761200
136,42,56761200
42,153,56761200
42,136,56761200
360,85,56761200
85,92,56761200
85,360,56761200
360,92,56761200
640,92,56761200
92,640,56761200
153,136,56761200
136,153,56761200
2248,153,56761200
153,2248,56761200
785,177,56761200
177,785,56761200
440,184,56761200
193,350,56761200
1038,360,56761200
360,1038,56761200
2994,483,56761200
483,2994,56761200
2831,640,56761200
640,2831,56761200
7527,1157,56761200
1157,7527,56761200
487,10,56847600
10,487,56847600
150,11,56847600
11,41,56847600
89,37,56847600
142,41,56847600
205,41,56847600
89,41,56847600
70,7603,56847600
70,7565,56847600
154,150,56847600
150,154,56847600
5342,154,56847600
154,5342,56847600
177,196,56847600
548,193,56847600
193,548,56847600
196,7603,56847600
1337,522,56847600
522,1337,56847600
554,1,56934000
1,2989,56934000
15,7603,56934000
25,52,56934000
319,29,56934000
29,319,56934000
37,89,56934000
876,41,56934000
2995,55,56934000
915,142,56934000
142,915,56934000
2995,166,56934000
166,2995,56934000
548,7603,56934000
587,7603,56934000
876,613,56934000
613,876,56934000
613,1337,56934000
2248,1332,56934000
1332,2248,56934000
1,2996,57020400
2981,7,57020400
319,21,57020400
21,295,57020400
21,319,57020400
136,32,57020400
32,136,57020400
1337,42,57020400
42,1337,57020400
2969,71,57020400
198,122,57020400
166,7603,57020400
350,176,57020400
876,205,57020400
205,319,57020400
205,876,57020400
350,1321,57020400
553,7603,57020400
801,954,57020400
2996,1,57106800
350,2,57106800
2,350,57106800
38,9,57106800
9,38,57106800
7553,25,57106800
25,7553,57106800
203,32,57106800
32,203,57106800
306,41,57106800
640,42,57106800
42,640,57106800
43,7588,57106800
203,78,57106800
78,203,57106800
960,170,57106800
170,960,57106800
51,7,57193200
42,7,57193200
7,42,57193200
1042,20,57193200
21,51,57193200
278,30,57193200
30,278,57193200
1791,71,57193200
71,1791,57193200
808,151,57193200
846,747,57193200
747,846,57193200
1340,1,57279600
154,7,57279600
204,7,57279600
7,154,57279600
7,204,57279600
205,8,57279600
14,1158,57279600
15,354,57279600
22,205,57279600
1791,43,57279600
360,70,57279600
106,70,57279600
70,360,57279600
70,106,57279600
876,154,57279600
154,876,57279600
1792,278,57279600
876,278,57279600
278,1792,57279600
278,876,57279600
1,3000,57366000
1,2999,57366000
1,1340,57366000
4,136,57366000
1162,7,57366000
7,1162,57366000
1158,14,57366000
30,16,57366000
16,30,57366000
329,137,57366000
137,329,57366000
1158,184,57366000
960,220,57366000
220,960,57366000
523,278,57366000
278,523,57366000
1157,509,57366000
509,1157,57366000
1310,7,57452400
7,1310,57452400
21,11,57452400
21,110,57452400
172,43,57452400
113,7603,57452400
258,177,57452400
177,258,57452400
301,264,57452400
264,301,57452400
488,1321,57452400
258,1,57538800
1,258,57538800
1,1793,57538800
4,2997,57538800
638,7,57538800
137,21,57538800
203,52,57538800
52,203,57538800
876,136,57538800
136,876,57538800
139,7603,57538800
3003,177,57538800
177,3003,57538800
876,453,57538800
453,876,57538800
876,741,57538800
1221,7603,57538800
474,1,57625200
807,21,57625200
1788,25,57625200
25,1788,57625200
66,32,57625200
32,696,57625200
32,66,57625200
43,1331,57625200
7600,161,57625200
161,7600,57625200
807,205,57625200
205,807,57625200
474,7603,57625200
741,876,57625200
7553,807,57625200
807,7553,57625200
1134,7603,57625200
10,614,57711600
22,802,57711600
1787,25,57711600
25,1787,57711600
29,122,57711600
876,30,57711600
30,876,57711600
1331,43,57711600
52,177,57711600
159,113,57711600
177,193,57711600
354,188,57711600
214,7600,57711600
354,224,57711600
258,358,57711600
258,1787,57711600
517,329,57711600
329,517,57711600
354,7564,57711600
517,7603,57711600
941,614,57711600
1340,876,57711600
876,1340,57711600
7562,941,57711600
1158,7603,57711600
2250,10,57798000
2986,10,57798000
614,10,57798000
10,2250,57798000
10,2986,57798000
33,21,57798000
878,21,57798000
21,878,57798000
21,33,57798000
1340,25,57798000
25,1340,57798000
122,29,57798000
696,32,57798000
1788,33,57798000
1166,33,57798000
960,33,57798000
33,1788,57798000
33,1166,57798000
33,960,57798000
1795,43,57798000
960,43,57798000
43,960,57798000
43,1795,57798000
278,62,57798000
159,7565,57798000
5342,7482,57798000
5342,7500,57798000
7553,7565,57798000
1793,1,57884400
43,11,57884400
258,11,57884400
11,43,57884400
11,83,57884400
11,7603,57884400
656,25,57884400
25,656,57884400
37,594,57884400
960,38,57884400
38,960,57884400
355,41,57884400
54,188,57884400
54,469,57884400
54,234,57884400
54,200,57884400
54,91,57884400
54,74,57884400
54,113,57884400
54,108,57884400
54,145,57884400
54,7550,57884400
960,122,57884400
122,960,57884400
258,136,57884400
136,258,57884400
401,205,57884400
205,401,57884400
1795,214,57884400
523,249,57884400
258,697,57884400
360,7603,57884400
585,7600,57884400
697,1,57970800
67,1,57970800
1,697,57970800
1,67,57970800
807,4,57970800
4,807,57970800
33,1796,57970800
747,184,57970800
390,184,57970800
22,4,58057200
7600,7,58057200
554,8,58057200
22,17,58057200
205,22,58057200
22,99,58057200
22,272,58057200
22,51,58057200
614,29,58057200
29,614,58057200
66,47,58057200
52,189,58057200
52,7603,58057200
136,62,58057200
62,136,58057200
62,1781,58057200
7600,83,58057200
101,268,58057200
7600,117,58057200
951,142,58057200
142,951,58057200
7600,157,58057200
188,941,58057200
7600,214,58057200
696,350,58057200
350,696,58057200
614,587,58057200
587,614,58057200
1166,614,58057200
614,1166,58057200
7553,876,58057200
876,7553,58057200
1795,1166,58057200
1166,1795,58057200
7600,2218,58057200
878,7,58143600
7,878,58143600
142,8,58143600
8,142,58143600
142,10,58143600
10,142,58143600
10,686,58143600
26,7603,58143600
370,30,58143600
30,370,58143600
30,686,58143600
38,618,58143600
137,41,58143600
2237,55,58143600
55,2237,58143600
66,7603,58143600
954,71,58143600
71,954,58143600
198,75,58143600
75,198,58143600
698,80,58143600
80,698,58143600
2237,143,58143600
193,177,58143600
306,177,58143600
177,306,58143600
3007,350,58143600
350,3007,58143600
358,7603,58143600
2251,1166,58143600
4,1691,58230000
7,7565,58230000
9,7600,58230000
1333,14,58230000
14,1333,58230000
71,21,58230000
2252,33,58230000
33,2252,58230000
697,137,58230000
137,697,58230000
137,7565,58230000
2236,142,58230000
697,142,58230000
142,2236,58230000
142,697,58230000
1333,176,58230000
177,878,58230000
1333,184,58230000
7513,214,58230000
214,1750,58230000
214,1793,58230000
214,1795,58230000
1221,491,58230000
491,1221,58230000
1167,1,58316400
1,1167,58316400
1788,8,58316400
8,1788,58316400
97,10,58316400
1167,10,58316400
89,10,58316400
10,97,58316400
10,1167,58316400
10,89,58316400
25,21,58316400
21,25,58316400
21,41,58316400
960,29,58316400
29,960,58316400
7513,33,58316400
33,7513,58316400
1167,103,58316400
103,1167,58316400
177,521,58316400
1793,214,58316400
3005,740,58316400
740,3005,58316400
1,3006,58402800
1,810,58402800
116,51,58402800
51,116,58402800
523,177,58402800
177,523,58402800
188,7600,58402800
1496,330,58402800
7,7505,58489200
7,7483,58489200
7,7535,58489200
22,1113,58489200
22,188,58489200
22,593,58489200
22,33,58489200
22,43,58489200
22,7513,58489200
22,7600,58489200
22,7579,58489200
22,7483,58489200
22,7535,58489200
1046,29,58489200
136,29,58489200
7426,29,58489200
29,136,58489200
29,7426,58489200
29,1046,58489200
7513,43,58489200
43,7378,58489200
43,7505,58489200
43,7513,58489200
43,7483,58489200
43,7535,58489200
361,3012,58489200
7426,1046,58489200
1046,7426,58489200
7513,7378,58489200
7535,7483,58489200
7513,7483,58489200
7483,7513,58489200
7483,7535,58489200
7483,7505,58489200
7535,7505,58489200
7535,7513,58489200
2147,1,58575600
1,2090,58575600
879,7,58575600
62,7,58575600
7,879,58575600
11,10,58575600
62,145,58575600
66,143,58575600
116,810,58575600
176,7603,58575600
177,810,58575600
1046,184,58575600
3012,361,58575600
3010,1,58662000
1,3010,58662000
354,2,58662000
1031,10,58662000
3014,10,58662000
10,259,58662000
10,1031,58662000
10,3014,58662000
22,7603,58662000
24,7600,58662000
29,411,58662000
301,38,58662000
350,41,58662000
145,62,58662000
148,7603,58662000
188,7460,58662000
614,259,58662000
259,614,58662000
354,440,58662000
2942,1,58748400
439,1,58748400
1,439,58748400
7,7484,58748400
7,7513,58748400
7,7506,58748400
7,7417,58748400
2253,8,58748400
8,2253,58748400
267,11,58748400
267,20,58748400
22,66,58748400
267,27,58748400
411,29,58748400
29,178,58748400
32,178,58748400
33,1513,58748400
266,41,58748400
43,7484,58748400
43,7506,58748400
43,7417,58748400
267,80,58748400
1162,85,58748400
85,1162,58748400
267,107,58748400
330,190,58748400
190,330,58748400
214,7513,58748400
1162,278,58748400
876,360,58748400
360,876,58748400
392,491,58748400
7513,7417,58748400
7506,7417,58748400
7417,7506,58748400
7417,7484,58748400
7513,7484,58748400
7506,7484,58748400
7513,7506,58748400
1322,8,58834800
159,15,58834800
15,159,58834800
15,196,58834800
962,31,58834800
31,962,58834800
38,301,58834800
3015,46,58834800
1513,46,58834800
46,3015,58834800
278,7603,58834800
278,7588,58834800
1166,2251,58834800
214,1,58921200
178,1,58921200
1,214,58921200
1338,3,58921200
170,3,58921200
876,3,58921200
3,1338,58921200
3,170,58921200
3,876,58921200
136,4,58921200
1046,7,58921200
7501,7,58921200
3011,7,58921200
7,1046,58921200
7,3011,58921200
8,962,58921200
220,18,58921200
876,25,58921200
25,876,58921200
178,32,58921200
38,455,58921200
278,41,58921200
43,7426,58921200
46,810,58921200
411,95,58921200
7501,100,58921200
100,7501,58921200
633,170,58921200
170,633,58921200
177,1515,58921200
278,1038,58921200
148,2,59007600
7,8,59007600
7,7501,59007600
696,8,59007600
110,21,59007600
177,24,59007600
166,24,59007600
24,166,59007600
318,25,59007600
25,318,59007600
38,1148,59007600
68,408,59007600
3016,177,59007600
1041,177,59007600
177,3016,59007600
177,1041,59007600
7553,7603,59007600
177,2,59094000
15,9,59094000
15,272,59094000
15,155,59094000
26,318,59094000
43,7501,59094000
190,177,59094000
177,190,59094000
453,315,59094000
315,453,59094000
179,1,59180400
9,7565,59180400
166,31,59180400
143,66,59180400
106,78,59180400
1785,166,59180400
347,177,59180400
177,347,59180400
3017,179,59180400
179,3017,59180400
491,1,59266800
1,491,59266800
8,1518,59266800
38,1047,59266800
46,177,59266800
83,7603,59266800
491,166,59266800
166,491,59266800
325,184,59266800
1161,656,59266800
656,1161,59266800
3008,1154,59266800
1154,3008,59266800
1,71,59353200
7517,7,59353200
7536,7,59353200
3019,7,59353200
7,145,59353200
7,266,59353200
7,3019,59353200
7,549,59353200
3018,8,59353200
8,3018,59353200
145,9,59353200
7536,11,59353200
7517,13,59353200
5533,13,59353200
7565,13,59353200
15,7580,59353200
7517,20,59353200
22,165,59353200
22,7565,59353200
24,7565,59353200
30,145,59353200
30,5533,59353200
30,7517,59353200
30,7536,59353200
1513,33,59353200
35,70,59353200
1047,38,59353200
46,1513,59353200
7517,62,59353200
7536,62,59353200
1047,80,59353200
7565,145,59353200
7536,145,59353200
7517,145,59353200
5533,145,59353200
145,7536,59353200
145,7517,59353200
145,5533,59353200
145,7565,59353200
7565,159,59353200
7536,159,59353200
7517,159,59353200
695,166,59353200
7536,166,59353200
7517,166,59353200
5533,166,59353200
7565,166,59353200
166,695,59353200
7517,177,59353200
190,7580,59353200
214,656,59353200
7565,393,59353200
393,7565,59353200
491,1321,59353200
1167,587,59353200
587,1167,59353200
5533,811,59353200
811,5533,59353200
1799,952,59353200
952,1799,59353200
3019,7565,59353200
7517,5533,59353200
7536,5533,59353200
7565,5533,59353200
5533,7565,59353200
5533,7517,59353200
7536,7517,59353200
7565,7517,59353200
7517,7565,59353200
7517,7536,59353200
7517,7553,59353200
7565,7536,59353200
7536,7565,59353200
7536,7553,59353200
7565,7553,59353200
1,3004,59439600
22,9,59439600
166,13,59439600
25,16,59439600
16,25,59439600
22,47,59439600
177,30,59439600
1513,30,59439600
30,1513,59439600
1785,62,59439600
62,1785,59439600
64,530,59439600
166,7517,59439600
166,7536,59439600
166,5533,59439600
166,7565,59439600
177,1310,59439600
1750,214,59439600
595,214,59439600
214,595,59439600
491,360,59439600
549,8,59526000
491,10,59526000
10,491,59526000
11,31,59526000
20,491,59526000
7548,25,59526000
198,30,59526000
523,30,59526000
30,198,59526000
30,523,59526000
491,41,59526000
43,1310,59526000
166,68,59526000
68,166,59526000
745,71,59526000
491,116,59526000
116,491,59526000
166,995,59526000
166,1797,59526000
491,172,59526000
172,491,59526000
696,214,59526000
214,696,59526000
1032,595,59526000
1,1028,59612400
451,8,59612400
8,451,59612400
9,7537,59612400
15,13,59612400
13,7580,59612400
122,15,59612400
15,40,59612400
15,767,59612400
15,122,59612400
15,24,59612400
15,190,59612400
15,7400,59612400
157,21,59612400
21,30,59612400
21,89,59612400
21,563,59612400
22,122,59612400
1165,25,59612400
787,29,59612400
29,787,59612400
319,30,59612400
1796,33,59612400
301,80,59612400
166,846,59612400
787,204,59612400
595,1032,59612400
2244,2,59698800
29,11,59698800
395,41,59698800
5342,41,59698800
2244,41,59698800
43,7583,59698800
46,656,59698800
156,1032,59698800
1165,177,59698800
203,177,59698800
177,1165,59698800
177,203,59698800
1166,395,59698800
395,1166,59698800
3020,1,59785200
1,3020,59785200
1,2252,59785200
1,179,59785200
32,8,59785200
29,8,59785200
29,747,59785200
360,41,59785200
62,258,59785200
747,80,59785200
3022,177,59785200
483,177,59785200
177,3022,59785200
392,184,59785200
954,801,59785200
20,41,59871600
177,29,59871600
747,29,59871600
66,41,59871600
259,116,59871600
116,259,59871600
205,232,59871600
453,214,59871600
214,453,59871600
553,550,59871600
7,696,59958000
1518,8,59958000
20,83,59958000
25,7548,59958000
7512,29,59958000
29,7512,59958000
356,41,59958000
258,62,59958000
1523,162,59958000
162,1523,59958000
177,7517,59958000
177,7565,59958000
177,7536,59958000
177,5533,59958000
747,196,59958000
2252,1,60044400
11,7562,60044400
62,21,60044400
22,2255,60044400
964,30,60044400
30,964,60044400
177,41,60044400
964,46,60044400
46,964,60044400
177,68,60044400
627,68,60044400
68,627,60044400
68,1105,60044400
68,3024,60044400
179,88,60044400
88,179,60044400
159,145,60044400
2258,162,60044400
162,2258,60044400
1293,177,60044400
177,1293,60044400
1299,184,60044400
695,315,60044400
315,695,60044400
1,2147,60130800
162,11,60130800
11,162,60130800
29,25,60130800
25,696,60130800
25,29,60130800
154,29,60130800
1794,29,60130800
29,1794,60130800
162,30,60130800
30,162,60130800
33,964,60130800
1105,68,60130800
68,177,60130800
177,122,60130800
162,122,60130800
122,177,60130800
122,162,60130800
1794,136,60130800
136,1794,60130800
3025,162,60130800
1167,162,60130800
162,3025,60130800
162,964,60130800
162,1167,60130800
177,1324,60130800
2224,184,60130800
264,488,60130800
7528,7,60217200
10,41,60217200
2244,32,60217200
32,2244,60217200
203,41,60217200
124,66,60217200
66,124,60217200
70,7580,60217200
95,7580,60217200
739,106,60217200
106,739,60217200
122,964,60217200
177,142,60217200
142,177,60217200
214,177,60217200
937,177,60217200
214,1780,60217200
937,436,60217200
2255,641,60217200
641,2255,60217200
749,656,60217200
656,749,60217200
7528,6,60303600
30,6,60303600
6,41,60303600
6,30,60303600
6,7528,60303600
1797,10,60303600
695,10,60303600
10,1797,60303600
10,695,60303600
89,29,60303600
29,89,60303600
75,41,60303600
62,102,60303600
62,278,60303600
697,112,60303600
112,697,60303600
1048,177,60303600
184,2224,60303600
360,278,60303600
278,360,60303600
7512,937,60303600
937,7512,60303600
116,1,60390000
1043,1,60390000
1,116,60390000
62,2,60390000
1523,2,60390000
40,6,60390000
6,40,60390000
7,7528,60390000
693,14,60390000
2257,41,60390000
47,185,60390000
1043,112,60390000
112,1043,60390000
591,122,60390000
122,591,60390000
591,156,60390000
156,591,60390000
1324,177,60390000
787,177,60390000
177,787,60390000
693,184,60390000
1802,591,60390000
591,1802,60390000
591,7528,60390000
1159,7528,60390000
7518,7580,60390000
1,1331,60476400
699,7,60476400
7,1522,60476400
7,699,60476400
2257,11,60476400
11,2257,60476400
371,47,60476400
47,371,60476400
587,62,60476400
62,587,60476400
591,68,60476400
68,591,60476400
89,77,60476400
77,89,60476400
177,214,60476400
622,371,60476400
371,622,60476400
880,595,60476400
595,880,60476400
62,8,60562800
596,8,60562800
937,8,60562800
846,8,60562800
8,596,60562800
8,937,60562800
8,846,60562800
11,74,60562800
2257,16,60562800
16,2257,60562800
62,166,60562800
1803,68,60562800
68,1803,60562800
80,301,60562800
80,1047,60562800
95,411,60562800
124,100,60562800
100,124,60562800
7427,747,60562800
747,7427,60562800
3023,1,60649200
2261,1,60649200
68,1,60649200
1,3023,60649200
1,3026,60649200
1,373,60649200
1,68,60649200
3028,8,60649200
8,3028,60649200
70,16,60649200
16,70,60649200
22,7580,60649200
136,30,60649200
30,136,60649200
7590,31,60649200
31,7590,60649200
2261,46,60649200
46,2261,60649200
7336,68,60649200
2262,68,60649200
3029,68,60649200
1168,68,60649200
1804,68,60649200
68,2262,60649200
68,7336,60649200
68,3029,60649200
68,1804,60649200
68,1168,60649200
95,394,60649200
154,136,60649200
203,136,60649200
962,136,60649200
136,962,60649200
136,154,60649200
136,203,60649200
143,2237,60649200
162,154,60649200
154,162,60649200
295,162,60649200
228,162,60649200
162,295,60649200
162,331,60649200
162,228,60649200
259,177,60649200
177,259,60649200
656,214,60649200
1802,259,60649200
259,1802,60649200
296,295,60649200
295,296,60649200
813,749,60649200
749,813,60649200
1134,7580,60649200
1804,3030,60649200
7590,2259,60649200
2259,7590,60649200
1,3027,60735600
32,672,60735600
296,68,60735600
68,296,60735600
2244,166,60735600
166,2244,60735600
7590,177,60735600
1523,554,60735600
3026,1,60822000
1342,1,60822000
331,1,60822000
1,1342,60822000
1,331,60822000
214,7,60822000
7,214,60822000
8,549,60822000
228,33,60822000
33,228,60822000
2254,177,60822000
177,2254,60822000
296,214,60822000
214,296,60822000
331,296,60822000
296,331,60822000
439,1044,60822000
954,455,60822000
964,1,60908400
4,572,60908400
157,8,60908400
124,8,60908400
7518,9,60908400
9,7518,60908400
1342,11,60908400
11,1342,60908400
16,1407,60908400
627,30,60908400
30,627,60908400
43,330,60908400
3031,112,60908400
112,3031,60908400
177,116,60908400
116,957,60908400
116,177,60908400
296,177,60908400
177,1806,60908400
946,296,60908400
296,946,60908400
7518,7603,60908400
1,964,60994800
7590,7,60994800
7518,22,60994800
177,33,60994800
112,33,60994800
33,177,60994800
33,112,60994800
1803,46,60994800
46,1803,60994800
7590,62,60994800
62,7590,60994800
142,172,60994800
1340,143,60994800
143,1340,60994800
331,162,60994800
1805,170,60994800
170,1805,60994800
177,7590,60994800
237,7590,60994800
331,7529,60994800
7590,1524,60994800
1524,7590,60994800
3030,1804,60994800
2090,1,61081200
1,2261,61081200
6,642,61081200
228,25,61081200
25,228,61081200
170,26,61081200
214,32,61081200
51,170,61081200
530,64,61081200
177,83,61081200
177,103,61081200
642,138,61081200
162,156,61081200
156,162,61081200
170,185,61081200
177,172,61081200
172,177,61081200
1806,177,61081200
1170,330,61081200
330,1170,61081200
7529,331,61081200
1044,439,61081200
2090,1804,61081200
1804,2090,61081200
3027,1,61167600
1776,6,61167600
6,1776,61167600
7,7590,61167600
411,11,61167600
11,411,61167600
3036,13,61167600
3038,13,61167600
1805,46,61167600
813,46,61167600
46,1805,61167600
296,67,61167600
67,296,61167600
964,162,61167600
1322,162,61167600
162,1322,61167600
813,177,61167600
190,7562,61167600
1522,7537,61167600
1522,7506,61167600
2254,3035,61167600
5342,7565,61167600
2260,1,61254000
2235,1,61254000
1,2260,61254000
1,2235,61254000
523,8,61254000
8,523,61254000
370,25,61254000
25,370,61254000
1807,68,61254000
68,1807,61254000
116,112,61254000
177,279,61254000
695,330,61254000
330,695,61254000
3035,2254,61254000
1,1525,61340400
3037,13,61340400
25,26,61340400
750,30,61340400
30,750,61340400
642,31,61340400
177,296,61340400
214,517,61340400
5342,226,61340400
1525,1,61426800
95,4,61426800
4,95,61426800
11,95,61426800
92,95,61426800
813,228,61426800
228,813,61426800
5342,294,61426800
5342,353,61426800
5342,478,61426800
5342,507,61426800
854,7603,61426800
1130,18,61513200
95,41,61513200
330,43,61513200
520,124,61513200
585,124,61513200
124,585,61513200
124,2140,61513200
5342,135,61513200
135,5342,61513200
145,7440,61513200
2264,170,61513200
170,2264,61513200
228,179,61513200
1,95,61599600
27,14,61599600
22,7518,61599600
517,27,61599600
27,267,61599600
27,30,61599600
2256,30,61599600
30,2256,61599600
43,33,61599600
33,43,61599600
142,43,61599600
43,142,61599600
46,3032,61599600
177,357,61599600
517,214,61599600
5342,357,61599600
5342,536,61599600
1525,642,61599600
642,1525,61599600
124,11,61686000
11,124,61686000
3041,13,61686000
3039,13,61686000
14,27,61686000
26,83,61686000
35,7580,61686000
43,172,61686000
1528,46,61686000
46,1528,61686000
813,73,61686000
73,813,61686000
179,228,61686000
3040,332,61686000
697,332,61686000
332,3040,61686000
332,697,61686000
11,228,61772400
2267,13,61772400
2266,13,61772400
117,24,61772400
30,27,61772400
142,32,61772400
64,700,61772400
1767,70,61772400
70,1767,61772400
5342,84,61772400
117,799,61772400
1524,177,61772400
177,332,61772400
177,1524,61772400
700,226,61772400
2257,332,61772400
951,332,61772400
1524,332,61772400
332,2257,61772400
332,951,61772400
332,1524,61772400
550,553,61772400
2263,642,61772400
642,2263,61772400
456,13,61858800
881,13,61858800
748,21,61858800
31,24,61858800
25,1165,61858800
30,319,61858800
30,228,61858800
31,45,61858800
31,642,61858800
38,700,61858800
228,73,61858800
73,228,61858800
5342,328,61858800
332,700,61858800
5342,383,61858800
197,7,61945200
7,197,61945200
13,7603,61945200
21,748,61945200
700,38,61945200
228,97,61945200
97,228,61945200
112,116,61945200
640,177,61945200
332,177,61945200
177,802,61945200
177,640,61945200
1530,178,61945200
881,178,61945200
178,1530,61945200
178,881,61945200
656,937,61945200
656,812,61945200
800,700,61945200
700,800,61945200
5342,813,61945200
813,5342,61945200
21,266,62031600
700,31,62031600
31,700,62031600
2853,35,62031600
748,43,62031600
46,1531,62031600
142,78,62031600
83,279,62031600
89,699,62031600
517,142,62031600
259,142,62031600
142,259,62031600
142,517,62031600
2990,162,62031600
162,1046,62031600
162,2990,62031600
7518,176,62031600
1171,177,62031600
877,177,62031600
177,287,62031600
177,1171,62031600
177,877,62031600
390,198,62031600
198,390,62031600
7586,332,62031600
1527,700,62031600
700,1527,62031600
145,25,62118000
3043,25,62118000
25,145,62118000
25,3043,62118000
318,26,62118000
7428,33,62118000
33,7428,62118000
2270,46,62118000
46,2270,62118000
83,7600,62118000
89,2269,62118000
7538,124,62118000
135,941,62118000
1046,162,62118000
