source,target,time
51,151,71906145
51,151,71906145
65,74,71907054
44,91,71908595
109,122,71909350
44,91,71911580
44,104,71911580
44,78,71911580
44,111,71911580
44,102,71911580
28,32,71914244
28,18,71914244
28,141,71914244
28,20,71914244
28,32,71914244
28,18,71914244
28,141,71914244
28,20,71914244
38,73,71915910
51,151,71916937
51,151,71916937
73,23,71920110
76,7,71924232
57,76,71925006
57,33,71925006
57,33,71925006
44,33,71925885
44,33,71926892
51,54,71927613
149,93,71928199
76,7,71929175
76,11,71931422
76,7,71931422
75,76,71934585
75,76,71934585
92,24,71934740
92,113,71934740
77,90,71934779
23,73,71935111
23,73,71939471
23,73,71939471
23,73,71942262
23,73,71942262
76,11,71949420
76,7,71949420
109,36,71981737
28,32,71983752
28,18,71983752
28,141,71983752
28,20,71983752
28,32,71983752
28,18,71983752
28,141,71983752
28,20,71983752
14,73,71984300
24,92,71984655
44,104,71985495
44,91,71985495
44,111,71985495
44,78,71985495
44,102,71985495
39,121,71985646
32,18,71986989
32,18,71986989
34,124,71987079
34,124,71987079
34,124,71987079
34,124,71987079
34,124,71987079
34,124,71987079
23,14,71987426
23,14,71987426
13,50,71987496
33,76,71991191
6,50,71991285
33,57,71991625
23,69,71993329
23,69,71993329
23,69,71993329
23,69,71993329
17,71,71994567
17,56,71994567
17,59,71994567
17,25,71994567
17,59,71994567
17,25,71994567
23,73,71994867
23,73,71994867
76,33,71995120
103,107,71997664
103,107,71997664
128,105,71999616
128,100,71999616
23,73,72002471
23,69,72002471
23,51,72002471
23,73,72002471
23,69,72002471
23,51,72002471
17,71,72002873
73,23,72002880
13,57,72005128
151,123,72006541
151,74,72006541
151,65,72006541
151,66,72006541
151,51,72006541
151,107,72006541
151,127,72006541
151,36,72006541
151,54,72006541
151,150,72006541
151,150,72006541
151,123,72006541
151,74,72006541
151,65,72006541
151,66,72006541
151,51,72006541
151,107,72006541
151,127,72006541
151,36,72006541
151,54,72006541
151,150,72006541
151,150,72006541
151,123,72006541
151,74,72006541
151,65,72006541
151,66,72006541
151,51,72006541
151,107,72006541
151,127,72006541
151,36,72006541
151,54,72006541
151,150,72006541
151,150,72006541
73,23,72007819
119,92,72014475
119,92,72014475
65,54,72015787
65,51,72015787
17,10,72019077
17,26,72019077
17,41,72019077
17,21,72019077
17,40,72019077
17,61,72019077
17,25,72019077
17,59,72019077
17,71,72019077
17,56,72019077
17,10,72019612
17,26,72019612
17,41,72019612
17,21,72019612
17,40,72019612
17,61,72019612
17,25,72019612
17,59,72019612
17,71,72019612
17,56,72019612
17,10,72019612
17,26,72019612
17,41,72019612
17,21,72019612
17,40,72019612
17,61,72019612
17,25,72019612
17,59,72019612
17,71,72019612
17,56,72019612
17,10,72019612
17,26,72019612
17,41,72019612
17,21,72019612
17,40,72019612
17,61,72019612
17,25,72019612
17,59,72019612
17,71,72019612
17,56,72019612
76,75,72019920
23,69,72022190
23,73,72022273
23,73,72022917
23,73,72022917
73,69,72023325
73,51,72023325
73,23,72023325
23,107,72023395
23,107,72023395
73,51,72031122
73,69,72031122
73,69,72031122
73,51,72031122
73,23,72031122
73,107,72031122
73,51,72031122
73,69,72031122
73,69,72031122
73,51,72031122
73,23,72031122
73,107,72031122
28,20,72065997
28,32,72068466
28,18,72068466
28,141,72068466
28,20,72068466
28,32,72068466
28,18,72068466
28,141,72068466
28,20,72068466
68,3,72072902
128,114,72076310
17,10,72080640
17,26,72080640
17,41,72080640
17,21,72080640
17,40,72080640
17,61,72080640
17,25,72080640
17,59,72080640
17,71,72080640
17,56,72080640
17,10,72080640
17,26,72080640
17,41,72080640
17,21,72080640
17,40,72080640
17,61,72080640
17,25,72080640
17,59,72080640
17,71,72080640
17,56,72080640
33,57,72082347
13,57,72084087
83,92,72086079
76,98,72086501
76,75,72086501
76,75,72086501
73,51,72089818
73,69,72089818
73,23,72089818
73,107,72089818
86,87,72100857
124,34,72101746
124,31,72101746
124,35,72101746
66,123,72102041
66,68,72102041
17,71,72104836
17,56,72104836
6,13,72105619
6,13,72105619
18,4,72105829
73,51,72114072
73,23,72114072
73,107,72114072
73,69,72114072
133,130,72120150
133,130,72120199
68,3,72150844
23,69,72153955
23,73,72154137
23,73,72154137
69,23,72154906
69,73,72154906
69,51,72154906
69,51,72154906
69,23,72154906
69,73,72154906
69,51,72154906
69,51,72154906
69,23,72154906
69,73,72154906
69,51,72154906
69,51,72154906
69,73,72155290
54,123,72158748
54,123,72158748
54,123,72158748
54,123,72158748
23,69,72159260
23,69,72159260
13,50,72160078
23,14,72160528
6,13,72160871
6,13,72160871
6,13,72160884
36,54,72172367
36,123,72172367
36,123,72172367
65,51,72175952
127,15,72176245
127,145,72176245
127,41,72176245
127,91,72176245
127,25,72176245
127,90,72176245
127,31,72176245
127,59,72176245
127,148,72176245
127,80,72176245
127,61,72176245
127,56,72176245
127,94,72176245
127,71,72176245
127,10,72176245
127,126,72176245
127,123,72176245
127,74,72176245
127,51,72176245
127,151,72176245
127,36,72176245
127,54,72176245
127,68,72176245
127,66,72176245
127,29,72176245
127,107,72176245
127,10,72176245
127,39,72176245
127,113,72176245
127,17,72176245
127,107,72176245
127,96,72176245
127,92,72176245
127,23,72176245
127,83,72176245
127,38,72176245
127,79,72176245
127,78,72176245
127,128,72176245
127,38,72176245
127,124,72176245
127,113,72176245
127,100,72176245
127,83,72176245
127,45,72176245
127,126,72176245
127,23,72176245
127,44,72176245
127,77,72176245
127,34,72176245
127,11,72176245
127,17,72176245
127,132,72176245
127,10,72176245
127,105,72176245
127,96,72176245
127,103,72176245
127,79,72176245
127,122,72176245
127,15,72176245
127,145,72176245
127,41,72176245
127,91,72176245
127,25,72176245
127,90,72176245
127,31,72176245
127,59,72176245
127,148,72176245
127,80,72176245
127,61,72176245
127,56,72176245
127,94,72176245
127,71,72176245
127,10,72176245
127,126,72176245
127,123,72176245
127,74,72176245
127,51,72176245
127,151,72176245
127,36,72176245
127,54,72176245
127,68,72176245
127,66,72176245
127,29,72176245
127,107,72176245
127,10,72176245
127,39,72176245
127,113,72176245
127,17,72176245
127,107,72176245
127,96,72176245
127,92,72176245
127,23,72176245
127,83,72176245
127,38,72176245
127,79,72176245
127,78,72176245
127,128,72176245
127,38,72176245
127,124,72176245
127,113,72176245
127,100,72176245
127,83,72176245
127,45,72176245
127,126,72176245
127,23,72176245
127,44,72176245
127,77,72176245
127,34,72176245
127,11,72176245
127,17,72176245
127,132,72176245
127,10,72176245
127,105,72176245
127,96,72176245
127,103,72176245
127,79,72176245
127,122,72176245
127,15,72176245
127,145,72176245
127,41,72176245
127,91,72176245
127,25,72176245
127,90,72176245
127,31,72176245
127,59,72176245
127,148,72176245
127,80,72176245
127,61,72176245
127,56,72176245
127,94,72176245
127,71,72176245
127,10,72176245
127,126,72176245
127,123,72176245
127,74,72176245
127,51,72176245
127,151,72176245
127,36,72176245
127,54,72176245
127,68,72176245
127,66,72176245
127,29,72176245
127,107,72176245
127,10,72176245
127,39,72176245
127,113,72176245
127,17,72176245
127,107,72176245
127,96,72176245
127,92,72176245
127,23,72176245
127,83,72176245
127,38,72176245
127,79,72176245
127,78,72176245
127,128,72176245
127,38,72176245
127,124,72176245
127,113,72176245
127,100,72176245
127,83,72176245
127,45,72176245
127,126,72176245
127,23,72176245
127,44,72176245
127,77,72176245
127,34,72176245
127,11,72176245
127,17,72176245
127,132,72176245
127,10,72176245
127,105,72176245
127,96,72176245
127,103,72176245
127,79,72176245
127,122,72176245
127,15,72176245
127,145,72176245
127,41,72176245
127,91,72176245
127,25,72176245
127,90,72176245
127,31,72176245
127,59,72176245
127,148,72176245
127,80,72176245
127,61,72176245
127,56,72176245
127,94,72176245
127,71,72176245
127,10,72176245
127,126,72176245
127,123,72176245
127,74,72176245
127,51,72176245
127,151,72176245
127,36,72176245
127,54,72176245
127,68,72176245
127,66,72176245
127,29,72176245
127,107,72176245
127,10,72176245
127,39,72176245
127,113,72176245
127,17,72176245
127,107,72176245
127,96,72176245
127,92,72176245
127,23,72176245
127,83,72176245
127,38,72176245
127,79,72176245
127,78,72176245
127,128,72176245
127,38,72176245
127,124,72176245
127,113,72176245
127,100,72176245
127,83,72176245
127,45,72176245
127,126,72176245
127,23,72176245
127,44,72176245
127,77,72176245
127,34,72176245
127,11,72176245
127,17,72176245
127,132,72176245
127,10,72176245
127,105,72176245
127,96,72176245
127,103,72176245
127,79,72176245
127,122,72176245
127,15,72176245
127,145,72176245
127,41,72176245
127,91,72176245
127,25,72176245
127,90,72176245
127,31,72176245
127,59,72176245
127,148,72176245
127,80,72176245
127,61,72176245
127,56,72176245
127,94,72176245
127,71,72176245
127,10,72176245
127,126,72176245
127,123,72176245
127,74,72176245
127,51,72176245
127,151,72176245
127,36,72176245
127,54,72176245
127,68,72176245
127,66,72176245
127,29,72176245
127,107,72176245
127,10,72176245
127,39,72176245
127,113,72176245
127,17,72176245
127,107,72176245
127,96,72176245
127,92,72176245
127,23,72176245
127,83,72176245
127,38,72176245
127,79,72176245
127,78,72176245
127,128,72176245
127,38,72176245
127,124,72176245
127,113,72176245
127,100,72176245
127,83,72176245
127,45,72176245
127,126,72176245
127,23,72176245
127,44,72176245
127,77,72176245
127,34,72176245
127,11,72176245
127,17,72176245
127,132,72176245
127,10,72176245
127,105,72176245
127,96,72176245
127,103,72176245
127,79,72176245
127,122,72176245
44,91,72179701
10,14,72183392
10,14,72183392
33,56,72188417
33,56,72188417
51,92,72190538
109,51,72191744
14,73,72196889
14,73,72196889
20,141,72207791
20,70,72209322
68,3,72239478
68,3,72240662
51,73,72243015
51,69,72243015
51,73,72243015
51,69,72243015
109,54,72243293
109,54,72243293
127,10,72243689
127,122,72243689
127,109,72243689
127,69,72243689
73,51,72246956
73,23,72246956
73,107,72246956
73,69,72246956
73,51,72246956
73,23,72246956
73,107,72246956
73,69,72246956
69,73,72247020
69,51,72247020
69,23,72247020
69,73,72247020
69,51,72247020
69,23,72247020
6,67,72251150
92,39,72254038
92,39,72254038
10,40,72254303
10,41,72254303
44,33,72255119
51,73,72255164
51,73,72260122
51,109,72260260
51,109,72260260
70,141,72261405
70,20,72261405
70,19,72261405
70,141,72261405
70,20,72261405
70,19,72261405
69,51,72264825
33,57,72265092
33,38,72265638
33,38,72265638
23,69,72266193
23,69,72266193
23,14,72266398
23,73,72266398
23,14,72266398
23,73,72266398
23,14,72266780
23,14,72266780
18,32,72268007
13,76,72268632
76,75,72268669
51,69,72271029
51,66,72271029
76,57,72272544
76,75,72272544
76,75,72272544
18,32,72272747
101,104,72272776
76,57,72272987
76,75,72273107
69,73,72276492
151,123,72277462
151,74,72277462
151,65,72277462
151,66,72277462
151,51,72277462
151,107,72277462
151,127,72277462
151,36,72277462
151,54,72277462
151,150,72277462
151,150,72277462
20,141,72340244
20,28,72340244
20,70,72340244
20,28,72340244
20,70,72340244
20,141,72340244
20,28,72340244
20,70,72340244
20,28,72340244
20,70,72340244
20,19,72341705
20,70,72342108
20,70,72342221
20,70,72342657
20,70,72342657
20,141,72349987
127,10,72356464
127,122,72356464
127,123,72356464
127,74,72356464
127,65,72356464
127,68,72356464
127,66,72356464
127,109,72356464
127,51,72356464
127,107,72356464
127,29,72356464
127,36,72356464
127,69,72356464
127,54,72356464
127,10,72356464
127,122,72356464
127,123,72356464
127,74,72356464
127,65,72356464
127,68,72356464
127,66,72356464
127,109,72356464
127,51,72356464
127,107,72356464
127,29,72356464
127,36,72356464
127,69,72356464
127,54,72356464
127,10,72356464
127,122,72356464
127,123,72356464
127,74,72356464
127,65,72356464
127,68,72356464
127,66,72356464
127,109,72356464
127,51,72356464
127,107,72356464
127,29,72356464
127,36,72356464
127,69,72356464
127,54,72356464
14,65,72412309
14,65,72415300
14,23,72415416
23,14,72442871
23,69,72447620
23,73,72447831
23,51,72448317
23,69,72448317
23,51,72448317
23,69,72448317
69,51,72459315
151,123,72498850
151,74,72498850
151,65,72498850
151,66,72498850
151,51,72498850
151,107,72498850
151,127,72498850
151,36,72498850
151,54,72498850
151,150,72498850
151,150,72498850
56,33,72501645
23,14,72501868
56,38,72502148
19,20,72503179
109,51,72503800
109,51,72503800
73,23,72507971
73,23,72507971
73,23,72508448
73,23,72508448
51,69,72509039
69,51,72509302
69,51,72509959
115,86,72513873
115,86,72513873
66,68,72515112
66,123,72515112
23,73,72521815
23,73,72523741
23,73,72523741
23,73,72523741
23,73,72523741
33,57,72523856
73,23,72524531
73,69,72524531
69,51,72525080
18,32,72525098
18,32,72525098
83,124,72525609
73,69,72526898
73,23,72526898
42,125,72528162
42,26,72528162
42,17,72528162
42,40,72528162
42,61,72528162
42,47,72528162
42,96,72528162
42,126,72528162
42,57,72528162
13,33,72530763
13,57,72530763
13,57,72530763
13,33,72530763
13,57,72530763
13,57,72530763
33,38,72531762
33,38,72531762
18,32,72535133
18,32,72535133
18,28,72535456
18,28,72535456
124,34,72536205
124,31,72536205
124,35,72536205
17,1,72537401
17,97,72537401
17,1,72537401
17,97,72537401
38,11,72538103
38,33,72538103
73,14,72542462
73,69,72543632
73,23,72543632
73,69,72543632
73,23,72543632
73,23,72544054
73,69,72544054
73,23,72544054
73,69,72544054
133,132,72545630
133,132,72545630
73,51,72547147
73,23,72547147
73,107,72547147
73,69,72547147
73,51,72547147
73,23,72547147
73,107,72547147
73,69,72547147
73,51,72547147
73,23,72547147
73,107,72547147
73,69,72547147
68,3,72584588
68,3,72584588
137,19,72586768
137,20,72586768
101,128,72588468
83,54,72588906
101,128,72589465
69,73,72591939
23,73,72592241
23,51,72592241
23,107,72592241
23,69,72592241
23,73,72592241
23,51,72592241
23,107,72592241
23,69,72592241
33,57,72592611
20,109,72592683
20,109,72592683
33,38,72592841
33,38,72592841
7,25,72593118
109,54,72593295
118,61,72594102
23,73,72594856
118,84,72595593
105,112,72596727
105,100,72596727
23,73,72596756
23,51,72596756
23,107,72596756
23,69,72596756
23,73,72596756
23,51,72596756
23,107,72596756
23,69,72596756
118,61,72596865
42,57,72596965
11,38,72597359
118,84,72597364
118,84,72598372
118,84,72598594
42,84,72598907
28,20,72599136
28,3,72599136
28,141,72599136
28,141,72599136
118,84,72599261
118,84,72599293
11,38,72600851
76,13,72603112
92,107,72603262
92,107,72603262
17,125,72605670
17,103,72605670
17,95,72605670
17,10,72605670
17,26,72605670
17,41,72605670
17,21,72605670
17,40,72605670
17,61,72605670
17,25,72605670
17,59,72605670
17,71,72605670
17,56,72605670
118,84,72607017
42,118,72607123
118,42,72607596
73,69,72608203
34,124,72609032
34,124,72609032
34,124,72609032
34,124,72609032
68,3,72609364
73,69,72609805
73,23,72609805
33,57,72610083
33,38,72610083
33,38,72610083
124,34,72610441
124,34,72610441
33,57,72614270
23,73,72614821
23,69,72614821
66,29,72615103
66,68,72615103
66,137,72615103
66,32,72615103
66,54,72615103
66,127,72615103
66,54,72615103
66,127,72615103
33,57,72615397
33,38,72615397
33,56,72616315
73,69,72618737
73,5,72618966
73,23,72618966
73,5,72618966
73,23,72618966
75,11,72622403
75,76,72622403
75,11,72622403
75,76,72622403
23,14,72622978
23,51,72622978
23,69,72622978
23,65,72622978
23,14,72622978
23,51,72622978
23,69,72622978
23,65,72622978
23,14,72622978
23,51,72622978
23,69,72622978
23,65,72622978
51,109,72625146
75,76,72625744
75,76,72625744
73,69,72625987
54,65,72643562
54,36,72647414
73,69,72648265
73,23,72648265
118,42,72667884
28,70,72673352
28,2,72673352
28,70,72673352
28,2,72673352
77,90,72674229
2,19,72675502
2,70,72675502
2,20,72675502
2,141,72675502
2,141,72675502
2,19,72675502
2,70,72675502
2,20,72675502
2,141,72675502
2,141,72675502
28,2,72681613
73,69,72681848
73,23,72681848
20,19,72685603
77,118,72685738
7,25,72687386
7,12,72687386
7,25,72687386
7,12,72687386
7,25,72688035
7,12,72688035
114,63,72689691
114,47,72689691
114,63,72689691
114,47,72689691
118,77,72692021
23,73,72692370
23,69,72692370
23,69,72692370
28,20,72695372
28,3,72695372
28,141,72695372
28,141,72695372
20,28,72698133
17,10,72700689
17,26,72700689
17,41,72700689
17,21,72700689
17,40,72700689
17,61,72700689
17,25,72700689
17,59,72700689
17,71,72700689
17,56,72700689
11,38,72701433
133,132,72704943
118,77,72707459
65,54,72708303
118,77,72708929
118,77,72708929
76,117,72709491
76,117,72709491
107,65,72710132
107,73,72710132
24,148,72762086
28,2,72766820
33,67,72768012
6,107,72769604
6,107,72769604
113,24,72770139
73,51,72772526
73,23,72772526
73,107,72772526
73,69,72772526
73,51,72772526
73,23,72772526
73,107,72772526
73,69,72772526
13,57,72773492
20,19,72773600
13,57,72773748
122,128,72773883
23,73,72774275
23,69,72774275
23,69,72774275
23,69,72774768
23,69,72774768
23,69,72775550
23,69,72776944
73,23,72777309
61,56,72779360
118,119,72779371
118,108,72779371
20,141,72779476
23,69,72780328
28,2,72780803
28,70,72780803
23,69,72781495
10,17,72782998
82,43,72785879
82,43,72785879
82,43,72785879
82,43,72785879
23,69,72787811
23,69,72787811
71,117,72791421
13,50,72791674
13,48,72791674
13,9,72791674
13,67,72791674
13,6,72791674
13,57,72791674
16,51,72792749
16,74,72792749
16,74,72792749
20,19,72795265
130,133,72796997
73,23,72798190
73,23,72798190
73,23,72798190
133,130,72798204
23,51,72806409
23,69,72806409
23,69,72806409
23,51,72806409
23,69,72806409
23,69,72806409
23,51,72806409
23,69,72806409
23,69,72806409
23,69,72807043
23,69,72809361
51,69,72846585
51,23,72846585
51,66,72847871
51,32,72847871
24,88,72854956
73,51,72857621
73,23,72857621
73,107,72857621
73,69,72857621
73,51,72857621
73,23,72857621
73,107,72857621
73,69,72857621
32,18,72860232
6,65,72860610
6,67,72860610
6,50,72860610
6,13,72860610
6,48,72860610
6,9,72860610
23,27,72864227
24,88,72868174
24,113,72868174
24,113,72868174
69,73,72868405
69,23,72868405
133,130,72871005
6,65,72871080
6,48,72871080
6,65,72871080
6,48,72871080
66,29,72872056
66,68,72872056
66,137,72872056
66,32,72872056
18,32,72873504
18,32,72877015
73,23,72879907
73,23,72879907
133,130,72879984
133,130,72880148
73,23,72882125
6,67,72884012
6,67,72884241
6,67,72884241
6,67,72884260
6,67,72884260
6,67,72884313
6,67,72884528
6,67,72884574
6,67,72884753
6,67,72884753
73,51,73024651
73,23,73024651
73,107,73024651
73,69,73024651
73,23,73116371
73,69,73116371
73,51,73116371
73,51,73117950
73,23,73117950
73,107,73117950
73,69,73117950
73,51,73117950
73,23,73117950
73,107,73117950
73,69,73117950
73,51,73117950
73,23,73117950
73,107,73117950
73,69,73117950
54,127,73130229
54,51,73130229
23,73,73139563
23,73,73139735
23,73,73139735
70,141,73141301
70,20,73141301
70,19,73141301
70,141,73141301
70,20,73141301
70,19,73141301
68,3,73189703
68,3,73190340
76,75,73198450
76,75,73198450
28,18,73199639
28,18,73199639
51,54,73207268
20,19,73208005
17,10,73208037
17,26,73208037
17,41,73208037
17,21,73208037
17,40,73208037
17,61,73208037
17,25,73208037
17,59,73208037
17,71,73208037
17,56,73208037
118,21,73208325
38,73,73210042
38,17,73210042
38,17,73210042
38,73,73210042
38,17,73210042
38,17,73210042
69,73,73210673
69,51,73210673
69,51,73210673
69,73,73210673
69,51,73210673
69,51,73210673
38,57,73210929
38,33,73210929
23,69,73210939
23,69,73210939
23,69,73211638
23,69,73211638
59,40,73217859
23,51,73218440
23,69,73218440
17,10,73223433
17,26,73223433
17,41,73223433
17,21,73223433
17,40,73223433
17,61,73223433
17,25,73223433
17,59,73223433
17,71,73223433
17,56,73223433
76,7,73224842
18,141,73230011
38,73,73231178
38,33,73231178
38,33,73231178
38,73,73231178
38,33,73231178
38,33,73231178
38,73,73231178
38,33,73231178
38,33,73231178
23,73,73233440
23,73,73233440
23,73,73233440
23,73,73233440
23,73,73233440
23,73,73233440
23,73,73236506
23,69,73236506
23,69,73236506
23,73,73236506
23,69,73236506
23,69,73236506
23,73,73236506
23,69,73236506
23,69,73236506
20,70,73278064
20,70,73278064
124,34,73280496
124,31,73280496
124,35,73280496
124,34,73280496
124,31,73280496
124,35,73280496
19,20,73280809
19,70,73280809
23,69,73281428
23,73,73282171
23,51,73282297
23,69,73282297
124,34,73282895
124,31,73282895
124,35,73282895
76,7,73285095
23,69,73285304
23,69,73285304
73,23,73286029
73,23,73286077
73,38,73286185
73,33,73286185
73,33,73286185
73,38,73286185
73,33,73286185
73,33,73286185
73,38,73286185
73,33,73286185
73,33,73286185
73,69,73286338
73,51,73286338
73,51,73286338
73,23,73286400
73,69,73286400
73,23,73286400
73,69,73286400
23,73,73286669
23,73,73286846
23,73,73286846
23,73,73286846
23,73,73288005
23,73,73288005
23,73,73288005
69,51,73288177
124,34,73290444
124,34,73290444
38,73,73291511
38,73,73291511
118,21,73291709
118,26,73291709
118,61,73291709
23,73,73294882
23,73,73294882
23,73,73294882
23,27,73295725
23,14,73295725
84,107,73296593
23,69,73300084
11,75,73304719
11,12,73304719
11,38,73304719
11,38,73304719
11,75,73304719
11,12,73304719
11,38,73304719
11,38,73304719
128,105,73307157
23,107,73307607
23,51,73307607
23,69,73307607
23,73,73307607
23,107,73307607
23,51,73307607
23,69,73307607
23,73,73307607
75,76,73309503
11,38,73313577
11,38,73313974
23,14,73314328
23,51,73314328
23,69,73314328
23,73,73314328
76,75,73315408
76,75,73315408
92,69,73318429
92,23,73318429
92,45,73318704
54,36,73324334
122,123,73326061
122,79,73326061
122,79,73326061
122,123,73326061
122,79,73326061
122,79,73326061
122,79,73327339
130,133,73329344
130,133,73329344
82,43,73360566
82,43,73360566
44,126,73364920
42,125,73367226
17,10,73368155
17,26,73368155
17,41,73368155
17,21,73368155
17,40,73368155
17,61,73368155
17,25,73368155
17,59,73368155
17,71,73368155
17,56,73368155
17,10,73368155
17,26,73368155
17,41,73368155
17,21,73368155
17,40,73368155
17,61,73368155
17,25,73368155
17,59,73368155
17,71,73368155
17,56,73368155
13,67,73370548
73,23,73370633
73,23,73370779
33,57,73373671
44,33,73374902
84,107,73377119
92,83,73378389
92,121,73378389
92,119,73378389
92,39,73378389
92,108,73378389
92,113,73378389
92,83,73378389
92,121,73378389
92,119,73378389
92,39,73378389
92,108,73378389
92,113,73378389
2,20,73379134
23,73,73382084
23,49,73382588
17,10,73382960
17,26,73382960
17,41,73382960
17,21,73382960
17,40,73382960
17,61,73382960
17,25,73382960
17,59,73382960
17,71,73382960
17,56,73382960
17,125,73382960
17,125,73382960
17,10,73382960
17,26,73382960
17,41,73382960
17,21,73382960
17,40,73382960
17,61,73382960
17,25,73382960
17,59,73382960
17,71,73382960
17,56,73382960
17,125,73382960
17,125,73382960
23,69,73382998
23,69,73383178
11,7,73391587
42,126,73392913
19,70,73393622
19,20,73393622
19,20,73393622
20,19,73394607
33,56,73395494
33,56,73395494
23,92,73395503
23,69,73395503
23,69,73396094
23,69,73396094
24,88,73396706
109,36,73397785
109,36,73397785
69,23,73397990
69,51,73397990
33,57,73399785
122,107,73402948
20,70,73404813
20,70,73408078
20,141,73408078
20,141,73408078
73,23,73449274
73,69,73449274
68,29,73449382
68,141,73449382
68,3,73449382
68,3,73449382
73,23,73451040
73,69,73451447
73,23,73451447
70,141,73456220
70,20,73456220
70,19,73456220
70,141,73456220
70,20,73456220
70,19,73456220
19,20,73456691
19,70,73456691
19,20,73456691
19,70,73456691
76,75,73457610
76,75,73457610
67,33,73457779
33,67,73457837
67,13,73458057
67,13,73458057
33,57,73459327
79,122,73459945
79,107,73459945
79,92,73459945
79,122,73459945
79,107,73459945
79,92,73459945
17,10,73460758
17,26,73460758
17,41,73460758
17,21,73460758
17,40,73460758
17,61,73460758
17,25,73460758
17,59,73460758
17,71,73460758
17,56,73460758
68,3,73464546
33,57,73465672
34,124,73471052
34,124,73471052
24,88,73472391
34,124,73478497
34,124,73478497
13,50,73479066
13,48,73479066
13,9,73479066
13,67,73479066
13,6,73479066
13,57,73479066
24,88,73480765
19,28,73486963
19,20,73486963
19,141,73486963
19,141,73486963
16,51,73488630
16,51,73488630
73,69,73538225
73,23,73538225
73,69,73627686
23,69,73674357
18,32,73706548
6,107,73708240
6,107,73708240
20,141,73708635
69,51,73711944
28,19,73713990
28,20,73713990
28,141,73713990
28,141,73713990
77,90,73714086
6,122,73718932
67,9,73720612
67,9,73720612
75,76,73721159
13,67,73721691
13,67,73721691
124,34,73722363
124,31,73722363
124,35,73722363
19,28,73723591
19,20,73723591
19,141,73723591
19,141,73723591
6,67,73724965
6,50,73724965
6,13,73724965
6,48,73724965
6,9,73724965
6,67,73725898
6,27,73725927
113,24,73728290
14,73,73729431
14,69,73729431
73,69,73730451
73,23,73730451
73,23,73730554
122,123,73731014
122,123,73731014
23,73,73732216
23,69,73732216
2,70,73733024
2,4,73733024
2,20,73733024
91,33,73734176
141,3,73734192
17,10,73735079
17,26,73735079
17,41,73735079
17,21,73735079
17,40,73735079
17,61,73735079
17,25,73735079
17,59,73735079
17,71,73735079
17,56,73735079
33,67,73735278
33,17,73735752
73,69,73740619
73,23,73740913
73,51,73740913
68,3,73742166
23,73,73742381
23,73,73742381
23,73,73742381
23,73,73742391
23,73,73742391
23,73,73742391
23,73,73742478
23,69,73742478
73,23,73742501
73,69,73744424
73,23,73744424
86,130,73745165
92,113,73746720
92,24,73746720
92,24,73746720
92,113,73746720
92,24,73746720
92,24,73746720
73,69,73749124
73,51,73752321
73,23,73752321
73,107,73752321
73,69,73752321
73,51,73752321
73,23,73752321
73,107,73752321
73,69,73752321
18,32,73752447
18,32,73752447
18,32,73752447
18,32,73752447
50,13,73798878
50,48,73798878
50,67,73798878
50,6,73798878
24,88,73802326
69,73,73803130
69,73,73803130
73,69,73815517
51,123,73818249
51,74,73818249
51,65,73818249
51,66,73818249
51,107,73818249
51,36,73818249
51,54,73818249
51,123,73818249
51,74,73818249
51,65,73818249
51,66,73818249
51,107,73818249
51,36,73818249
51,54,73818249
51,123,73818249
51,74,73818249
51,65,73818249
51,66,73818249
51,107,73818249
51,36,73818249
51,54,73818249
51,123,73818249
51,74,73818249
51,65,73818249
51,66,73818249
51,107,73818249
51,36,73818249
51,54,73818249
127,16,73827667
65,16,73837033
51,107,73839573
51,54,73839573
51,74,73839573
51,54,73839573
51,74,73839573
51,107,73839573
51,54,73839573
51,74,73839573
51,54,73839573
51,74,73839573
54,107,73840694
54,107,73840694
54,107,73840694
69,23,73870047
69,73,73870047
69,23,73870047
69,73,73870047
69,23,73870047
69,73,73870047
69,23,73870047
69,73,73870047
69,23,73870047
69,73,73870047
69,23,73870047
69,73,73870047
6,67,73875161
6,50,73875161
6,13,73875161
6,48,73875161
6,9,73875161
17,10,73881932
17,125,73881932
17,26,73881932
17,41,73881932
17,21,73881932
17,40,73881932
17,61,73881932
17,25,73881932
17,59,73881932
17,71,73881932
17,38,73881932
17,56,73881932
10,96,73885802
42,125,73888856
124,34,73889641
124,31,73889641
124,35,73889641
23,69,73892579
23,69,73893312
68,3,73894223
24,113,73894612
24,108,73894612
27,6,73894916
27,6,73894916
27,6,73894916
27,6,73894916
27,6,73894916
27,6,73894916
11,75,73894941
11,75,73894941
67,6,73895382
23,73,73895436
23,73,73895436
23,73,73895436
11,7,73895585
11,7,73895585
14,65,73897212
73,51,73900027
73,69,73900027
73,14,73900027
35,34,73902118
76,7,73902966
76,7,73905064
76,75,73905064
76,7,73905064
76,75,73905064
76,7,73905064
76,75,73905064
58,107,73905677
58,103,73905677
58,103,73905677
11,75,73909567
13,50,73910249
13,48,73910249
13,9,73910249
13,67,73910249
13,6,73910249
107,123,73913698
107,123,73913698
76,7,73914223
73,23,73914276
24,88,73914372
73,23,73914971
73,23,73915045
68,3,73917612
68,3,73918066
73,51,73918527
73,23,73918527
73,107,73918527
73,69,73918527
73,51,73918527
73,23,73918527
73,107,73918527
73,69,73918527
76,7,73920295
76,75,73920295
76,7,73920295
76,75,73920295
76,7,73920295
